Vx	V(q)	V(q_bar)
1.031000000000000e+00	1.066500e+00	5.242480e-01
1.032000000000000e+00	1.067723e+00	5.230042e-01
1.033000000000000e+00	1.068943e+00	5.217652e-01
1.034000000000000e+00	1.070160e+00	5.205309e-01
1.035000000000000e+00	1.071375e+00	5.193015e-01
1.036000000000000e+00	1.072586e+00	5.180767e-01
1.037000000000000e+00	1.073795e+00	5.168567e-01
1.038000000000000e+00	1.075001e+00	5.156414e-01
1.039000000000000e+00	1.076205e+00	5.144308e-01
1.040000000000000e+00	1.077405e+00	5.132247e-01
1.041000000000000e+00	1.078604e+00	5.120233e-01
1.042000000000000e+00	1.079799e+00	5.108265e-01
1.043000000000000e+00	1.080992e+00	5.096342e-01
1.044000000000000e+00	1.082182e+00	5.084465e-01
1.045000000000000e+00	1.083370e+00	5.072632e-01
1.046000000000000e+00	1.084556e+00	5.060844e-01
1.047000000000000e+00	1.085739e+00	5.049101e-01
1.048000000000000e+00	1.086919e+00	5.037403e-01
1.049000000000000e+00	1.088097e+00	5.025747e-01
1.050000000000000e+00	1.089273e+00	5.014136e-01
1.051000000000000e+00	1.090446e+00	5.002569e-01
1.052000000000000e+00	1.091617e+00	4.991045e-01
1.053000000000000e+00	1.092786e+00	4.979564e-01
1.054000000000000e+00	1.093952e+00	4.968125e-01
1.055000000000000e+00	1.095116e+00	4.956730e-01
1.056000000000000e+00	1.096278e+00	4.945376e-01
1.057000000000000e+00	1.097438e+00	4.934065e-01
1.058000000000000e+00	1.098595e+00	4.922796e-01
1.059000000000000e+00	1.099751e+00	4.911568e-01
1.060000000000000e+00	1.100904e+00	4.900382e-01
1.061000000000000e+00	1.102055e+00	4.889237e-01
1.062000000000000e+00	1.103204e+00	4.878134e-01
1.063000000000000e+00	1.104351e+00	4.867071e-01
1.064000000000000e+00	1.105496e+00	4.856048e-01
1.065000000000000e+00	1.106639e+00	4.845067e-01
1.066000000000000e+00	1.107780e+00	4.834125e-01
1.067000000000000e+00	1.108919e+00	4.823224e-01
1.068000000000000e+00	1.110056e+00	4.812362e-01
1.069000000000000e+00	1.111191e+00	4.801540e-01
1.070000000000000e+00	1.112324e+00	4.790758e-01
1.071000000000000e+00	1.113456e+00	4.780015e-01
1.072000000000000e+00	1.114585e+00	4.769311e-01
1.073000000000000e+00	1.115713e+00	4.758646e-01
1.074000000000000e+00	1.116839e+00	4.748021e-01
1.075000000000000e+00	1.117963e+00	4.737433e-01
1.076000000000000e+00	1.119085e+00	4.726885e-01
1.077000000000000e+00	1.120206e+00	4.716375e-01
1.078000000000000e+00	1.121325e+00	4.705903e-01
1.079000000000000e+00	1.122442e+00	4.695469e-01
1.080000000000000e+00	1.123558e+00	4.685073e-01
1.081000000000000e+00	1.124672e+00	4.674714e-01
1.082000000000000e+00	1.125784e+00	4.664394e-01
1.083000000000000e+00	1.126895e+00	4.654111e-01
1.084000000000000e+00	1.128004e+00	4.643865e-01
1.085000000000000e+00	1.129111e+00	4.633657e-01
1.086000000000000e+00	1.130217e+00	4.623486e-01
1.087000000000000e+00	1.131321e+00	4.613352e-01
1.088000000000000e+00	1.132424e+00	4.603254e-01
1.089000000000000e+00	1.133526e+00	4.593194e-01
1.090000000000000e+00	1.134626e+00	4.583170e-01
1.091000000000000e+00	1.135724e+00	4.573183e-01
1.092000000000000e+00	1.136821e+00	4.563233e-01
1.093000000000000e+00	1.137916e+00	4.553319e-01
1.094000000000000e+00	1.139010e+00	4.543441e-01
1.095000000000000e+00	1.140103e+00	4.533600e-01
1.096000000000000e+00	1.141194e+00	4.523794e-01
1.097000000000000e+00	1.142284e+00	4.514025e-01
1.098000000000000e+00	1.143373e+00	4.504292e-01
1.099000000000000e+00	1.144460e+00	4.494594e-01
1.100000000000000e+00	1.145546e+00	4.484933e-01
1.101000000000000e+00	1.146631e+00	4.475307e-01
1.102000000000000e+00	1.147714e+00	4.465717e-01
1.103000000000000e+00	1.148796e+00	4.456162e-01
1.104000000000000e+00	1.149877e+00	4.446643e-01
1.105000000000000e+00	1.150956e+00	4.437160e-01
1.106000000000000e+00	1.152034e+00	4.427712e-01
1.107000000000000e+00	1.153111e+00	4.418299e-01
1.108000000000000e+00	1.154187e+00	4.408922e-01
1.109000000000000e+00	1.155262e+00	4.399580e-01
1.110000000000000e+00	1.156335e+00	4.390273e-01
1.111000000000000e+00	1.157407e+00	4.381002e-01
1.112000000000000e+00	1.158478e+00	4.371765e-01
1.113000000000000e+00	1.159548e+00	4.362563e-01
1.114000000000000e+00	1.160617e+00	4.353397e-01
1.115000000000000e+00	1.161685e+00	4.344266e-01
1.116000000000000e+00	1.162751e+00	4.335169e-01
1.117000000000000e+00	1.163816e+00	4.326108e-01
1.118000000000000e+00	1.164881e+00	4.317082e-01
1.119000000000000e+00	1.165944e+00	4.308090e-01
1.120000000000000e+00	1.167006e+00	4.299133e-01
1.121000000000000e+00	1.168067e+00	4.290211e-01
1.122000000000000e+00	1.169127e+00	4.281324e-01
1.123000000000000e+00	1.170186e+00	4.272471e-01
1.124000000000000e+00	1.171244e+00	4.263653e-01
1.125000000000000e+00	1.172301e+00	4.254870e-01
1.126000000000000e+00	1.173357e+00	4.246122e-01
1.127000000000000e+00	1.174411e+00	4.237408e-01
1.128000000000000e+00	1.175465e+00	4.228729e-01
1.129000000000000e+00	1.176518e+00	4.220085e-01
1.130000000000000e+00	1.177570e+00	4.211475e-01
1.131000000000000e+00	1.178621e+00	4.202900e-01
1.132000000000000e+00	1.179671e+00	4.194359e-01
1.133000000000000e+00	1.180720e+00	4.185853e-01
1.134000000000000e+00	1.181768e+00	4.177381e-01
1.135000000000000e+00	1.182815e+00	4.168944e-01
1.136000000000000e+00	1.183861e+00	4.160542e-01
1.137000000000000e+00	1.184906e+00	4.152173e-01
1.138000000000000e+00	1.185951e+00	4.143840e-01
1.139000000000000e+00	1.186994e+00	4.135541e-01
1.140000000000000e+00	1.188037e+00	4.127276e-01
1.141000000000000e+00	1.189078e+00	4.119046e-01
1.142000000000000e+00	1.190119e+00	4.110850e-01
1.143000000000000e+00	1.191159e+00	4.102688e-01
1.144000000000000e+00	1.192198e+00	4.094561e-01
1.145000000000000e+00	1.193236e+00	4.086469e-01
1.146000000000000e+00	1.194273e+00	4.078410e-01
1.147000000000000e+00	1.195310e+00	4.070387e-01
1.148000000000000e+00	1.196345e+00	4.062397e-01
1.149000000000000e+00	1.197380e+00	4.054442e-01
1.150000000000000e+00	1.198414e+00	4.046521e-01
1.151000000000000e+00	1.199447e+00	4.038634e-01
1.152000000000000e+00	1.200479e+00	4.030782e-01
1.153000000000000e+00	1.201511e+00	4.022964e-01
1.154000000000000e+00	1.202541e+00	4.015180e-01
1.155000000000000e+00	1.203571e+00	4.007431e-01
1.156000000000000e+00	1.204600e+00	3.999715e-01
1.157000000000000e+00	1.205628e+00	3.992034e-01
1.158000000000000e+00	1.206656e+00	3.984387e-01
1.159000000000000e+00	1.207682e+00	3.976775e-01
1.160000000000000e+00	1.208708e+00	3.969196e-01
1.161000000000000e+00	1.209734e+00	3.961652e-01
1.162000000000000e+00	1.210758e+00	3.954141e-01
1.163000000000000e+00	1.211782e+00	3.946665e-01
1.164000000000000e+00	1.212804e+00	3.939223e-01
1.165000000000000e+00	1.213827e+00	3.931815e-01
1.166000000000000e+00	1.214848e+00	3.924440e-01
1.167000000000000e+00	1.215869e+00	3.917100e-01
1.168000000000000e+00	1.216889e+00	3.909794e-01
1.169000000000000e+00	1.217908e+00	3.902522e-01
1.170000000000000e+00	1.218926e+00	3.895284e-01
1.171000000000000e+00	1.219944e+00	3.888079e-01
1.172000000000000e+00	1.220961e+00	3.880909e-01
1.173000000000000e+00	1.221977e+00	3.873772e-01
1.174000000000000e+00	1.222993e+00	3.866669e-01
1.175000000000000e+00	1.224008e+00	3.859600e-01
1.176000000000000e+00	1.225022e+00	3.852564e-01
1.177000000000000e+00	1.226036e+00	3.845562e-01
1.178000000000000e+00	1.227049e+00	3.838594e-01
1.179000000000000e+00	1.228061e+00	3.831660e-01
1.180000000000000e+00	1.229072e+00	3.824758e-01
1.181000000000000e+00	1.230083e+00	3.817891e-01
1.182000000000000e+00	1.231094e+00	3.811057e-01
1.183000000000000e+00	1.232103e+00	3.804256e-01
1.184000000000000e+00	1.233112e+00	3.797489e-01
1.185000000000000e+00	1.234120e+00	3.790754e-01
1.186000000000000e+00	1.235128e+00	3.784054e-01
1.187000000000000e+00	1.236135e+00	3.777386e-01
1.188000000000000e+00	1.237141e+00	3.770752e-01
1.189000000000000e+00	1.238147e+00	3.764150e-01
1.190000000000000e+00	1.239152e+00	3.757582e-01
1.191000000000000e+00	1.240156e+00	3.751047e-01
1.192000000000000e+00	1.241160e+00	3.744544e-01
1.193000000000000e+00	1.242163e+00	3.738075e-01
1.194000000000000e+00	1.243166e+00	3.731638e-01
1.195000000000000e+00	1.244168e+00	3.725234e-01
1.196000000000000e+00	1.245169e+00	3.718863e-01
1.197000000000000e+00	1.246170e+00	3.712524e-01
1.198000000000000e+00	1.247170e+00	3.706218e-01
1.199000000000000e+00	1.248170e+00	3.699944e-01
1.200000000000000e+00	1.249169e+00	3.693703e-01
1.201000000000000e+00	1.250167e+00	3.687494e-01
1.202000000000000e+00	1.251165e+00	3.681317e-01
1.203000000000000e+00	1.252162e+00	3.675172e-01
1.204000000000000e+00	1.253159e+00	3.669059e-01
1.205000000000000e+00	1.254155e+00	3.662979e-01
1.206000000000000e+00	1.255150e+00	3.656930e-01
1.207000000000000e+00	1.256145e+00	3.650913e-01
1.208000000000000e+00	1.257140e+00	3.644928e-01
1.209000000000000e+00	1.258134e+00	3.638974e-01
1.210000000000000e+00	1.259127e+00	3.633052e-01
1.211000000000000e+00	1.260120e+00	3.627162e-01
1.212000000000000e+00	1.261112e+00	3.621303e-01
1.213000000000000e+00	1.262104e+00	3.615475e-01
1.214000000000000e+00	1.263095e+00	3.609678e-01
1.215000000000000e+00	1.264085e+00	3.603912e-01
1.216000000000000e+00	1.265075e+00	3.598178e-01
1.217000000000000e+00	1.266065e+00	3.592474e-01
1.218000000000000e+00	1.267054e+00	3.586801e-01
1.219000000000000e+00	1.268042e+00	3.581159e-01
1.220000000000000e+00	1.269030e+00	3.575547e-01
1.221000000000000e+00	1.270018e+00	3.569966e-01
1.222000000000000e+00	1.271004e+00	3.564415e-01
1.223000000000000e+00	1.271991e+00	3.558894e-01
1.224000000000000e+00	1.272977e+00	3.553404e-01
1.225000000000000e+00	1.273962e+00	3.547944e-01
1.226000000000000e+00	1.274947e+00	3.542513e-01
1.227000000000000e+00	1.275931e+00	3.537112e-01
1.228000000000000e+00	1.276915e+00	3.531741e-01
1.229000000000000e+00	1.277899e+00	3.526399e-01
1.230000000000000e+00	1.278882e+00	3.521087e-01
1.231000000000000e+00	1.279864e+00	3.515805e-01
1.232000000000000e+00	1.280846e+00	3.510551e-01
1.233000000000000e+00	1.281827e+00	3.505327e-01
1.234000000000000e+00	1.282808e+00	3.500131e-01
1.235000000000000e+00	1.283789e+00	3.494965e-01
1.236000000000000e+00	1.284769e+00	3.489827e-01
1.237000000000000e+00	1.285748e+00	3.484717e-01
1.238000000000000e+00	1.286728e+00	3.479636e-01
1.239000000000000e+00	1.287706e+00	3.474584e-01
1.240000000000000e+00	1.288684e+00	3.469559e-01
1.241000000000000e+00	1.289662e+00	3.464563e-01
1.242000000000000e+00	1.290640e+00	3.459595e-01
1.243000000000000e+00	1.291616e+00	3.454654e-01
1.244000000000000e+00	1.292593e+00	3.449741e-01
1.245000000000000e+00	1.293569e+00	3.444856e-01
1.246000000000000e+00	1.294544e+00	3.439998e-01
1.247000000000000e+00	1.295519e+00	3.435167e-01
1.248000000000000e+00	1.296494e+00	3.430363e-01
1.249000000000000e+00	1.297468e+00	3.425587e-01
1.250000000000000e+00	1.298442e+00	3.420837e-01
1.251000000000000e+00	1.299415e+00	3.416114e-01
1.252000000000000e+00	1.300388e+00	3.411417e-01
1.253000000000000e+00	1.301360e+00	3.406747e-01
1.254000000000000e+00	1.302333e+00	3.402103e-01
1.255000000000000e+00	1.303304e+00	3.397485e-01
1.256000000000000e+00	1.304275e+00	3.392894e-01
1.257000000000000e+00	1.305246e+00	3.388328e-01
1.258000000000000e+00	1.306217e+00	3.383788e-01
1.259000000000000e+00	1.307187e+00	3.379273e-01
1.260000000000000e+00	1.308156e+00	3.374784e-01
1.261000000000000e+00	1.309125e+00	3.370320e-01
1.262000000000000e+00	1.310094e+00	3.365881e-01
1.263000000000000e+00	1.311063e+00	3.361467e-01
1.264000000000000e+00	1.312031e+00	3.357078e-01
1.265000000000000e+00	1.312998e+00	3.352714e-01
1.266000000000000e+00	1.313965e+00	3.348374e-01
1.267000000000000e+00	1.314932e+00	3.344059e-01
1.268000000000000e+00	1.315899e+00	3.339768e-01
1.269000000000000e+00	1.316865e+00	3.335501e-01
1.270000000000000e+00	1.317830e+00	3.331258e-01
1.271000000000000e+00	1.318796e+00	3.327039e-01
1.272000000000000e+00	1.319760e+00	3.322843e-01
1.273000000000000e+00	1.320725e+00	3.318671e-01
1.274000000000000e+00	1.321689e+00	3.314523e-01
1.275000000000000e+00	1.322653e+00	3.310397e-01
1.276000000000000e+00	1.323616e+00	3.306295e-01
1.277000000000000e+00	1.324579e+00	3.302215e-01
1.278000000000000e+00	1.325542e+00	3.298158e-01
1.279000000000000e+00	1.326504e+00	3.294124e-01
1.280000000000000e+00	1.327466e+00	3.290113e-01
1.281000000000000e+00	1.328428e+00	3.286123e-01
1.282000000000000e+00	1.329389e+00	3.282156e-01
1.283000000000000e+00	1.330350e+00	3.278211e-01
1.284000000000000e+00	1.331311e+00	3.274288e-01
1.285000000000000e+00	1.332271e+00	3.270386e-01
1.286000000000000e+00	1.333231e+00	3.266506e-01
1.287000000000000e+00	1.334190e+00	3.262648e-01
1.288000000000000e+00	1.335149e+00	3.258811e-01
1.289000000000000e+00	1.336108e+00	3.254995e-01
1.290000000000000e+00	1.337067e+00	3.251200e-01
1.291000000000000e+00	1.338025e+00	3.247426e-01
1.292000000000000e+00	1.338983e+00	3.243672e-01
1.293000000000000e+00	1.339940e+00	3.239939e-01
1.294000000000000e+00	1.340897e+00	3.236227e-01
1.295000000000000e+00	1.341854e+00	3.232535e-01
1.296000000000000e+00	1.342810e+00	3.228863e-01
1.297000000000000e+00	1.343767e+00	3.225211e-01
1.298000000000000e+00	1.344722e+00	3.221578e-01
1.299000000000000e+00	1.345678e+00	3.217966e-01
1.300000000000000e+00	1.346633e+00	3.214373e-01
1.301000000000000e+00	1.347588e+00	3.210799e-01
1.302000000000000e+00	1.348542e+00	3.207245e-01
1.303000000000000e+00	1.349497e+00	3.203710e-01
1.304000000000000e+00	1.350451e+00	3.200194e-01
1.305000000000000e+00	1.351404e+00	3.196697e-01
1.306000000000000e+00	1.352358e+00	3.193218e-01
1.307000000000000e+00	1.353310e+00	3.189759e-01
1.308000000000000e+00	1.354263e+00	3.186317e-01
1.309000000000000e+00	1.355216e+00	3.182894e-01
1.310000000000000e+00	1.356168e+00	3.179489e-01
1.311000000000000e+00	1.357119e+00	3.176102e-01
1.312000000000000e+00	1.358071e+00	3.172733e-01
1.313000000000000e+00	1.359022e+00	3.169382e-01
1.314000000000000e+00	1.359973e+00	3.166049e-01
1.315000000000000e+00	1.360923e+00	3.162733e-01
1.316000000000000e+00	1.361874e+00	3.159434e-01
1.317000000000000e+00	1.362824e+00	3.156153e-01
1.318000000000000e+00	1.363773e+00	3.152888e-01
1.319000000000000e+00	1.364723e+00	3.149641e-01
1.320000000000000e+00	1.365672e+00	3.146411e-01
1.321000000000000e+00	1.366621e+00	3.143197e-01
1.322000000000000e+00	1.367569e+00	3.140000e-01
1.323000000000000e+00	1.368517e+00	3.136820e-01
1.324000000000000e+00	1.369465e+00	3.133655e-01
1.325000000000000e+00	1.370413e+00	3.130507e-01
1.326000000000000e+00	1.371360e+00	3.127376e-01
1.327000000000000e+00	1.372308e+00	3.124260e-01
1.328000000000000e+00	1.373254e+00	3.121160e-01
1.329000000000000e+00	1.374201e+00	3.118076e-01
1.330000000000000e+00	1.375147e+00	3.115007e-01
1.331000000000000e+00	1.376093e+00	3.111954e-01
1.332000000000000e+00	1.377039e+00	3.108916e-01
1.333000000000000e+00	1.377985e+00	3.105894e-01
1.334000000000000e+00	1.378930e+00	3.102887e-01
1.335000000000000e+00	1.379875e+00	3.099894e-01
1.336000000000000e+00	1.380819e+00	3.096917e-01
1.337000000000000e+00	1.381764e+00	3.093954e-01
1.338000000000000e+00	1.382708e+00	3.091007e-01
1.339000000000000e+00	1.383652e+00	3.088073e-01
1.340000000000000e+00	1.384596e+00	3.085155e-01
1.341000000000000e+00	1.385539e+00	3.082250e-01
1.342000000000000e+00	1.386482e+00	3.079360e-01
1.343000000000000e+00	1.387425e+00	3.076484e-01
1.344000000000000e+00	1.388367e+00	3.073622e-01
1.345000000000000e+00	1.389310e+00	3.070773e-01
1.346000000000000e+00	1.390252e+00	3.067939e-01
1.347000000000000e+00	1.391194e+00	3.065118e-01
1.348000000000000e+00	1.392135e+00	3.062311e-01
1.349000000000000e+00	1.393077e+00	3.059518e-01
1.350000000000000e+00	1.394018e+00	3.056738e-01
1.351000000000000e+00	1.394958e+00	3.053971e-01
1.352000000000000e+00	1.395899e+00	3.051217e-01
1.353000000000000e+00	1.396839e+00	3.048477e-01
1.354000000000000e+00	1.397779e+00	3.045749e-01
1.355000000000000e+00	1.398719e+00	3.043034e-01
1.356000000000000e+00	1.399659e+00	3.040332e-01
1.357000000000000e+00	1.400598e+00	3.037643e-01
1.358000000000000e+00	1.401537e+00	3.034967e-01
1.359000000000000e+00	1.402476e+00	3.032303e-01
1.360000000000000e+00	1.403415e+00	3.029651e-01
1.361000000000000e+00	1.404353e+00	3.027011e-01
1.362000000000000e+00	1.405291e+00	3.024384e-01
1.363000000000000e+00	1.406229e+00	3.021769e-01
1.364000000000000e+00	1.407167e+00	3.019166e-01
1.365000000000000e+00	1.408104e+00	3.016575e-01
1.366000000000000e+00	1.409042e+00	3.013996e-01
1.367000000000000e+00	1.409979e+00	3.011428e-01
1.368000000000000e+00	1.410915e+00	3.008873e-01
1.369000000000000e+00	1.411852e+00	3.006328e-01
1.370000000000000e+00	1.412788e+00	3.003795e-01
1.371000000000000e+00	1.413724e+00	3.001274e-01
1.372000000000000e+00	1.414660e+00	2.998764e-01
1.373000000000000e+00	1.415596e+00	2.996265e-01
1.374000000000000e+00	1.416531e+00	2.993778e-01
1.375000000000000e+00	1.417466e+00	2.991301e-01
1.376000000000000e+00	1.418401e+00	2.988836e-01
1.377000000000000e+00	1.419336e+00	2.986381e-01
1.378000000000000e+00	1.420270e+00	2.983937e-01
1.379000000000000e+00	1.421204e+00	2.981504e-01
1.380000000000000e+00	1.422138e+00	2.979082e-01
1.381000000000000e+00	1.423072e+00	2.976670e-01
1.382000000000000e+00	1.424006e+00	2.974269e-01
1.383000000000000e+00	1.424939e+00	2.971878e-01
1.384000000000000e+00	1.425872e+00	2.969498e-01
1.385000000000000e+00	1.426805e+00	2.967128e-01
1.386000000000000e+00	1.427738e+00	2.964768e-01
1.387000000000000e+00	1.428671e+00	2.962418e-01
1.388000000000000e+00	1.429603e+00	2.960078e-01
1.389000000000000e+00	1.430535e+00	2.957748e-01
1.390000000000000e+00	1.431467e+00	2.955429e-01
1.391000000000000e+00	1.432398e+00	2.953119e-01
1.392000000000000e+00	1.433330e+00	2.950819e-01
1.393000000000000e+00	1.434261e+00	2.948528e-01
1.394000000000000e+00	1.435192e+00	2.946247e-01
1.395000000000000e+00	1.436123e+00	2.943976e-01
1.396000000000000e+00	1.437053e+00	2.941715e-01
1.397000000000000e+00	1.437984e+00	2.939462e-01
1.398000000000000e+00	1.438914e+00	2.937219e-01
1.399000000000000e+00	1.439844e+00	2.934986e-01
1.400000000000000e+00	1.440774e+00	2.932762e-01
1.401000000000000e+00	1.441703e+00	2.930546e-01
1.402000000000000e+00	1.442633e+00	2.928340e-01
1.403000000000000e+00	1.443562e+00	2.926143e-01
1.404000000000000e+00	1.444491e+00	2.923955e-01
1.405000000000000e+00	1.445419e+00	2.921776e-01
1.406000000000000e+00	1.446348e+00	2.919606e-01
1.407000000000000e+00	1.447276e+00	2.917445e-01
1.408000000000000e+00	1.448204e+00	2.915292e-01
1.409000000000000e+00	1.449132e+00	2.913148e-01
1.410000000000000e+00	1.450060e+00	2.911013e-01
1.411000000000000e+00	1.450987e+00	2.908886e-01
1.412000000000000e+00	1.451915e+00	2.906768e-01
1.413000000000000e+00	1.452842e+00	2.904658e-01
1.414000000000000e+00	1.453769e+00	2.902557e-01
1.415000000000000e+00	1.454696e+00	2.900464e-01
1.416000000000000e+00	1.455622e+00	2.898379e-01
1.417000000000000e+00	1.456548e+00	2.896303e-01
1.418000000000000e+00	1.457475e+00	2.894234e-01
1.419000000000000e+00	1.458401e+00	2.892174e-01
1.420000000000000e+00	1.459326e+00	2.890122e-01
1.421000000000000e+00	1.460252e+00	2.888078e-01
1.422000000000000e+00	1.461177e+00	2.886042e-01
1.423000000000000e+00	1.462102e+00	2.884014e-01
1.424000000000000e+00	1.463027e+00	2.881993e-01
1.425000000000000e+00	1.463952e+00	2.879981e-01
1.426000000000000e+00	1.464877e+00	2.877976e-01
1.427000000000000e+00	1.465801e+00	2.875979e-01
1.428000000000000e+00	1.466725e+00	2.873989e-01
1.429000000000000e+00	1.467649e+00	2.872007e-01
1.430000000000000e+00	1.468573e+00	2.870033e-01
1.431000000000000e+00	1.469497e+00	2.868067e-01
1.432000000000000e+00	1.470420e+00	2.866107e-01
1.433000000000000e+00	1.471344e+00	2.864155e-01
1.434000000000000e+00	1.472267e+00	2.862211e-01
1.435000000000000e+00	1.473190e+00	2.860274e-01
1.436000000000000e+00	1.474112e+00	2.858344e-01
1.437000000000000e+00	1.475035e+00	2.856421e-01
1.438000000000000e+00	1.475957e+00	2.854506e-01
1.439000000000000e+00	1.476879e+00	2.852598e-01
1.440000000000000e+00	1.477801e+00	2.850697e-01
1.441000000000000e+00	1.478723e+00	2.848803e-01
1.442000000000000e+00	1.479645e+00	2.846916e-01
1.443000000000000e+00	1.480566e+00	2.845036e-01
1.444000000000000e+00	1.481487e+00	2.843162e-01
1.445000000000000e+00	1.482408e+00	2.841296e-01
1.446000000000000e+00	1.483329e+00	2.839437e-01
1.447000000000000e+00	1.484250e+00	2.837584e-01
1.448000000000000e+00	1.485170e+00	2.835739e-01
1.449000000000000e+00	1.486091e+00	2.833900e-01
1.450000000000000e+00	1.487011e+00	2.832067e-01
1.451000000000000e+00	1.487931e+00	2.830241e-01
1.452000000000000e+00	1.488851e+00	2.828422e-01
1.453000000000000e+00	1.489770e+00	2.826610e-01
1.454000000000000e+00	1.490690e+00	2.824804e-01
1.455000000000000e+00	1.491609e+00	2.823004e-01
1.456000000000000e+00	1.492528e+00	2.821211e-01
1.457000000000000e+00	1.493447e+00	2.819424e-01
1.458000000000000e+00	1.494366e+00	2.817644e-01
1.459000000000000e+00	1.495284e+00	2.815870e-01
1.460000000000000e+00	1.496203e+00	2.814102e-01
1.461000000000000e+00	1.497121e+00	2.812341e-01
1.462000000000000e+00	1.498039e+00	2.810586e-01
1.463000000000000e+00	1.498957e+00	2.808837e-01
1.464000000000000e+00	1.499874e+00	2.807094e-01
1.465000000000000e+00	1.500792e+00	2.805358e-01
1.466000000000000e+00	1.501709e+00	2.803627e-01
1.467000000000000e+00	1.502627e+00	2.801903e-01
1.468000000000000e+00	1.503543e+00	2.800184e-01
1.469000000000000e+00	1.504460e+00	2.798472e-01
1.470000000000000e+00	1.505377e+00	2.796766e-01
1.471000000000000e+00	1.506293e+00	2.795065e-01
1.472000000000000e+00	1.507210e+00	2.793370e-01
1.473000000000000e+00	1.508126e+00	2.791682e-01
1.474000000000000e+00	1.509042e+00	2.789999e-01
1.475000000000000e+00	1.509958e+00	2.788321e-01
1.476000000000000e+00	1.510873e+00	2.786650e-01
1.477000000000000e+00	1.511789e+00	2.784984e-01
1.478000000000000e+00	1.512704e+00	2.783324e-01
1.479000000000000e+00	1.513619e+00	2.781670e-01
1.480000000000000e+00	1.514534e+00	2.780022e-01
1.481000000000000e+00	1.515449e+00	2.778379e-01
1.482000000000000e+00	1.516363e+00	2.776741e-01
1.483000000000000e+00	1.517278e+00	2.775109e-01
1.484000000000000e+00	1.518192e+00	2.773483e-01
1.485000000000000e+00	1.519106e+00	2.771862e-01
1.486000000000000e+00	1.520020e+00	2.770247e-01
1.487000000000000e+00	1.520934e+00	2.768637e-01
1.488000000000000e+00	1.521848e+00	2.767032e-01
1.489000000000000e+00	1.522761e+00	2.765433e-01
1.490000000000000e+00	1.523674e+00	2.763839e-01
1.491000000000000e+00	1.524588e+00	2.762251e-01
1.492000000000000e+00	1.525500e+00	2.760668e-01
1.493000000000000e+00	1.526413e+00	2.759090e-01
1.494000000000000e+00	1.527326e+00	2.757517e-01
1.495000000000000e+00	1.528238e+00	2.755949e-01
1.496000000000000e+00	1.529151e+00	2.754387e-01
1.497000000000000e+00	1.530063e+00	2.752830e-01
1.498000000000000e+00	1.530975e+00	2.751278e-01
1.499000000000000e+00	1.531887e+00	2.749731e-01
1.500000000000000e+00	1.532798e+00	2.748190e-01
1.501000000000000e+00	1.533710e+00	2.746653e-01
1.502000000000000e+00	1.534621e+00	2.745121e-01
1.503000000000000e+00	1.535532e+00	2.743595e-01
1.504000000000000e+00	1.536443e+00	2.742073e-01
1.505000000000000e+00	1.537354e+00	2.740556e-01
1.506000000000000e+00	1.538265e+00	2.739044e-01
1.507000000000000e+00	1.539175e+00	2.737537e-01
1.508000000000000e+00	1.540086e+00	2.736035e-01
1.509000000000000e+00	1.540996e+00	2.734538e-01
1.510000000000000e+00	1.541906e+00	2.733046e-01
1.511000000000000e+00	1.542816e+00	2.731558e-01
1.512000000000000e+00	1.543726e+00	2.730076e-01
1.513000000000000e+00	1.544635e+00	2.728598e-01
1.514000000000000e+00	1.545545e+00	2.727124e-01
1.515000000000000e+00	1.546454e+00	2.725656e-01
1.516000000000000e+00	1.547363e+00	2.724192e-01
1.517000000000000e+00	1.548272e+00	2.722733e-01
1.518000000000000e+00	1.549181e+00	2.721279e-01
1.519000000000000e+00	1.550090e+00	2.719829e-01
1.520000000000000e+00	1.550998e+00	2.718384e-01
1.521000000000000e+00	1.551906e+00	2.716943e-01
1.522000000000000e+00	1.552815e+00	2.715507e-01
1.523000000000000e+00	1.553723e+00	2.714075e-01
1.524000000000000e+00	1.554631e+00	2.712649e-01
1.525000000000000e+00	1.555538e+00	2.711226e-01
1.526000000000000e+00	1.556446e+00	2.709808e-01
1.527000000000000e+00	1.557353e+00	2.708394e-01
1.528000000000000e+00	1.558260e+00	2.706985e-01
1.529000000000000e+00	1.559168e+00	2.705581e-01
1.530000000000000e+00	1.560074e+00	2.704180e-01
1.531000000000000e+00	1.560981e+00	2.702784e-01
1.532000000000000e+00	1.561888e+00	2.701393e-01
1.533000000000000e+00	1.562794e+00	2.700005e-01
1.534000000000000e+00	1.563701e+00	2.698622e-01
1.535000000000000e+00	1.564607e+00	2.697244e-01
1.536000000000000e+00	1.565513e+00	2.695870e-01
1.537000000000000e+00	1.566419e+00	2.694499e-01
1.538000000000000e+00	1.567325e+00	2.693134e-01
1.539000000000000e+00	1.568230e+00	2.691772e-01
1.540000000000000e+00	1.569136e+00	2.690414e-01
1.541000000000000e+00	1.570041e+00	2.689061e-01
1.542000000000000e+00	1.570946e+00	2.687712e-01
1.543000000000000e+00	1.571851e+00	2.686367e-01
1.544000000000000e+00	1.572756e+00	2.685026e-01
1.545000000000000e+00	1.573660e+00	2.683690e-01
1.546000000000000e+00	1.574565e+00	2.682357e-01
1.547000000000000e+00	1.575469e+00	2.681028e-01
